srcdetail,happendate,roadtype,happentime,road,areaNm,y1,modDttm,x1,comment,region,direction,datetime,hash,upload,UID
公路局中區養護工程分局,2023/12/29,道路施工,16:10:00,,(新中橫公路)-台21線,23.514252,2023-12-29 16:11:46.103,120.89098,雙向在141公里台21線雙向141K+415至141k+535塔塔加路段，自112年8月31日至113年3月27日每日8時起至17時止，全車道進行復健工程，採半半施工調撥車道，雙向單線通行並視實際狀況機動調整，請用路人耐心等候減速慢行，並聽從交管人員指揮通行,M,雙向,2023/12/29-16:10:00,d6c55ea8730cc0efafee771cfa17f207,True,11212290201-0
公路局中區養護工程分局,2023/12/29,道路施工,16:14:00,,(清水水底寮)-台17線,23.913872,2023-12-29 16:15:35.4,120.31137,北上在59公里到56公里之間台17線北上59K+975至56K+481芳苑路段，自112年8月19日9時起至113年03月16日16時止，封閉北上車道進行電纜管線新建工程，調撥南下車道通行，請依現場指示通行，注意路況並小心駕駛。,M,北上,2023/12/29-16:14:00,57590c424fb80b28e402320b2a20d725,True,11212290206-0
公路局中區養護工程分局,2023/12/29,道路施工,16:15:00,,太保塔塔加-台18線,23.473364,2023-12-29 16:16:45.453,120.84445,東向在99公里台18線東向99K+980自忠路段，自112年7月13日到113年3月7日8時至17時，復建工程施工，施工期間單線雙向管制通行，請注意路況並小心駕駛。,M,東向,2023/12/29-16:15:00,c7e1544ad315b95ebe8853e15ecc1f10,True,11212290208-0
公路局中區養護工程分局,2023/12/29,道路施工,16:16:00,,快官霧峰-台74線,24.14879,2023-12-29 16:17:31.517,120.71413,雙向在26公里到30公里之間台74線雙向26K至30K太平至大里一路段，自112年2月28日8時起至114年2月15日17時止，於橋下平面道路外車道進行增設匝道工程，路側圍籬固定施工，不影響車輛通行，請用路人注意路況並小心駕駛。,M,雙向,2023/12/29-16:16:00,8c4241939cf447891ba012140d1940b8,True,11212290209-0
公路局東區養護工程分局,2024/01/02,道路施工,01:19:00,,(台北楓港)-台９線,24.480503,2024-01-02 01:20:21.617,121.8233,在125.5公里到126.7公里之間台9線125K+500~126K+700(南澳北溪橋路段)路面移動性清掃，每周三上午10:00至11:00，行經該路段請注意路況配合指示通行。,E,無,2024/01/02-01:19:00,e033814572c7759cee32a7930bbc27f3,True,11301020004-0
公路局東區養護工程分局,2024/01/02,道路施工,01:19:00,,(台北楓港)-台９線,24.596203,2024-01-02 01:20:35.113,121.852135,雙向在104.1公里到113.4公里之間台9線104K+100~113K+400(蘇澳隧道、東澳隧道、東岳隧道)機電設備巡查保養維護，自113年1月2日至2月29日止，每日08:00至18:00，現場停靠避車彎，採固定式施工，請注意前方路況並配合交管人員指揮通行。(例假日不施工),E,雙向,2024/01/02-01:19:00,c735279efbe0081267e23edcce2717ac,True,11301020005-0
公路局東區養護工程分局,2024/01/02,道路施工,01:19:00,,(台北楓港)-台９線,24.480503,2024-01-02 01:21:01.553,121.8233,雙向在125.5公里到126.7公里之間台9線125K+500~126K+700(南澳北溪橋路段)路面移動性清掃，每周三上午10:00至11:00，行經該路段請注意路況配合指示通行。,E,雙向,2024/01/02-01:19:00,0213cf818ee9c08279649109ae7e4ad6,True,11301020006-0
公路局東區養護工程分局,2024/01/02,道路施工,01:21:00,,(台北楓港)-台９線,24.486671,2024-01-02 01:22:05.697,121.82712,雙向在124.497公里到145.061公里之間台9線124K+497~145K+061(蘇花改南澳至和平路段)機電設備巡查保養維護，自113年1月2日至2月29日止，每日08:00至20:00，現場停靠避車彎，採固定式施工，請注意前方路況並配合交管人員指揮通行。(例假日不施工),E,雙向,2024/01/02-01:21:00,a10781ae2617a4a43d91cb033d6e0f13,True,11301020007-0
公路局東區養護工程分局,2024/01/02,道路施工,01:22:00,,(台北楓港)-台９線,24.351833,2024-01-02 01:22:54.23,121.775604,雙向在149.117公里到153.942公里之間台9線149K+117~153K+942(中仁隧道)機電設備巡查保養維護，自113年1月2日至2月29日止，每日08:00至21:00，現場停靠避車彎，採固定式施工，請注意前方路況並配合交管人員指揮通行。(例假日不施工),E,雙向,2024/01/02-01:22:00,5212aa72c9fc262c1b8b2a95ab14a0b1,True,11301020008-0
公路局東區養護工程分局,2024/01/02,道路施工,01:24:00,,(中橫公路)-台８線,24.187254,2024-01-02 01:25:08.48,121.32938,"雙向在114.6公里到120.9公里之間台8線117K+400(關原路段)災害路段搶修復建工程，於112年11月30日起，夜間不交通管制，並於112年12月1日起，每日08:00至17:00，搶修期間每日放行4次，請用路人行經施工路段配合現場交管措施耐心停等或小心通行。(假日施工，元旦連續假期不施工)
管制路段：台8線114K+600~120K+900(合歡派出所至金馬隧道附近)
放行時段：每日10:00~10:10、12:00~13:00、15:00~15:10、17:00至翌日08:00",E,雙向,2024/01/02-01:24:00,85eb2d5f17da4f4da7fb90a5fc3ef25e,True,11301020009-0
公路局東區養護工程分局,2024/01/02,道路施工,01:30:00,,(台北楓港)-台９線,24.301962,2024-01-02 01:30:32.09,121.750694,在158.195公里到167.194公里之間台9線158K+195~167K+194(大清水至崇德路段)垃圾撿拾及環境清理，每週一、三、五、六，08:00至17:00，實施機動管制，行經該路段請注意路況配合指示通行。,E,無,2024/01/02-01:30:00,8f4b04e8c694ae8d8e382c042361e9f5,True,11301020013-0
公路局東區養護工程分局,2024/01/02,道路施工,01:27:00,,(台北楓港)-台９線,24.351833,2024-01-02 01:33:40.213,121.775604,在148.84公里到154.149公里之間台9線148K+840~154K+149(中仁隧道北上線)路基排水工程進行隧道內管涵開挖，於113年1月2日至2月2日止，每日09:00至17:00，北上隧道封閉管制。為加速縮短工期，於夜間車流量較低時，延長施工時間，將增加施工時間，於113年1月2日至2月2日止，每周二、三、四18:00至21:00，北上隧道封閉管制。南端管制點為卡南橋交通號誌（154K+150），管制期間請改走台9丁線(舊蘇花公路)通行，請配合交管人員指揮通行。(假日不施工),E,無,2024/01/02-01:27:00,c41a3e61ffb3b79e3e876c3efdb5c1f1,True,11301020011-0
公路局東區養護工程分局,2024/01/02,道路施工,01:29:00,,(台北楓港)-台９線,24.325651,2024-01-02 01:34:29.767,121.744194,雙向在155.01公里到158.195公里之間台9線155K+010~158K+195(仁水隧道)路面移動性清掃，每周四上午10:00至11:00，行經該路段請注意路況配合指示通行。,E,雙向,2024/01/02-01:29:00,6f7b17ee7b066006d89a95062e7cc8e6,True,11301020012-0
公路局雲嘉南區養護工程分局,2024/01/02,道路施工,07:24:00,,(東石嘉義)-台82線,23.45186,2024-01-02 07:25:04.117,120.24284,雙向在0.525公里到38.974公里之間公路設施維護工作，每日8至18時，至113/1/31止，請用路人行經作業路段小心行駛。,S,雙向,2024/01/02-07:24:00,df0eae9e41f8c40f3ef241d9da0a5dce,True,11301020047-0
公路局南區養護工程分局,2023/11/30,道路施工,16:28:00,,荖濃烏龍-台27線,23.072775,2024-01-02 07:50:57.203,120.672714,南下台27線南下3K+700到6K+300(新發路段)，計畫型管線汰換工程，占用南下車道，北上車道單線雙向通行，施工時間自112年11月30日8時至113年1月30日17時止，請用路人行經該路段小心駕駛。,S,南下,2023/11/30-16:28:00,76b7ed61e89d1809b14dab614921f73f,True,11211300227-0
公路局中區養護工程分局,2024/01/02,道路施工,08:26:00,,(台北楓港)-台１線,23.95406,2024-01-02 08:27:09.33,120.56662,北上在205.9公里到205.4公里之間台1線北上205K+987至205K+467南平里路段，自113年1月2日9時起至113年2月11日16時止，封閉內車道進行員林市C幹線雨水下水道改善工程，外側及機車道可通行，請注意路況小心駕駛。,M,北上,2024/01/02-08:26:00,59c1234741bd7b452bc767f9551b35ae,True,11301020087-0
公路局南區養護工程分局,2024/01/02,道路施工,08:46:00,,(台北楓港)-台９線,22.497414,2024-01-02 08:47:07.593,120.956474,北上在418公里到417公里之間台9線北上418K+000到417K+000(大武路段)，中華電信埋設管道作業，施工期間占用北上外側車道，內側車道正常通行，施工時間自113年1月2日8時起至1月6日18時止(施工離場後未撤除交維設備、假日施工)，請用路人行經該路段小心駕駛。,E,北上,2024/01/02-08:46:00,30350f4e3acb70ac8b433a967569c61d,True,11301020097-0
公路局南區養護工程分局,2024/01/02,道路施工,09:02:00,,(花東海岸)-台11線,23.21156,2024-01-02 09:05:20.477,121.401596,在100公里到106公里之間台11線100K+000到106K+000(石雨傘路段)，路面修復工程，施工期間採半半施工，先封閉北上車道施工，南下車道單線雙向管制通行，施工時間自113年1月2日8時起至1月12日18時止，請用路人行經該路段小心駕駛。(遇雨停工、假日施工、每日施工離場撤除交維),E,無,2024/01/02-09:02:00,9301caa6999e075ca5855f51b6d67bc8,True,11301020102-0
公路局東區養護工程分局,2024/01/02,道路施工,09:06:00,,(中橫公路)-台８線,24.199898,2024-01-02 09:07:00.897,121.4684,雙向在156.2公里台8線156K+200(西寶路段附近)上邊坡掛網工程，於113年1月1日至1月31日止，每日08:00至17:00，採機動管制，請配合交管與交管人員指揮通行。(假日不管制),E,雙向,2024/01/02-09:06:00,db48bb7975266d865229a825cb6c7a92,True,11301020108-0
公路局東區養護工程分局,2024/01/02,道路施工,09:07:00,,(中橫公路)-台８線,24.199306,2024-01-02 09:07:34.133,121.487495,在160.9公里台8線160K+900(西寶路段)邊坡施工，於113年1月1日至1月31日止，每日08:00至17:00，採每整點放行10分鐘，請配合交管與交管人員指揮通行。(假日不管制),E,無,2024/01/02-09:07:00,5075f87ef9475abf9b2ed9af223db283,True,11301020109-0
公路局東區養護工程分局,2024/01/02,道路施工,09:08:00,,(中橫公路)-台８線,24.199306,2024-01-02 09:09:43.06,121.487495,雙向在161.18公里台8線161K+180(西寶路段附近)邊坡施工，於113年1月1日至1月31日止，每日08:00至17:00，採機動管制，請配合交管與交管人員指揮通行。(假日不管制),E,雙向,2024/01/02-09:08:00,9174b765593316cdc942c2c150b34901,True,11301020111-0
公路局中區養護工程分局,2024/01/02,道路施工,09:14:00,,(中投公路)-台63線,24.11049,2024-01-02 09:15:11.797,120.67018,雙向在1.8公里到18.9公里之間台63線雙向1K+800至18K+900大里至草屯路段，自113年1月2日起至113年1月31日每日8時30分至17時止，內外車道進行公路維修改善及預約經常性災害搶修工程，採移動性施工，請注意路況小心駕駛。,M,雙向,2024/01/02-09:14:00,2b9977227f7868f4d589acea6a176da2,True,11301020114-0
公路局東區養護工程分局,2024/01/02,道路施工,09:07:00,,(中橫公路)-台８線,24.261595,2024-01-02 09:23:05.7,120.82268,"雙向在178.6公里到197.8公里之間台8線179K+500(溪畔路段)災害路段搶修工程，於113年1月1日至1月31日止，每日08:30至17:00，搶修期間每日放行5次，請用路人行經施工路段配合現場交管措施耐心停等或小心通行。(假日施工)
<br>管制路段：台8線178K+600~179K+800(溪畔水壩至白沙2橋東端)管制點
<br>放行時段：每日10:00、11:30~12:30、14:00、15:30、17:00至翌日08:30",E,雙向,2024/01/02-09:07:00,82a059a362b44f46d8c5cb16c1976eb3,True,11301020110-0
公路局東區養護工程分局,2024/01/02,道路施工,09:07:00,,(中橫公路)-台８線,24.199306,2024-01-02 09:27:39.853,121.487495,雙向在160.9公里台8線160K+900(西寶路段)邊坡施工，於113年1月2日至1月31日止，每日08:00至17:00，採每整點放行10分鐘，請配合交管與交管人員指揮通行。(假日不管制),E,雙向,2024/01/02-09:07:00,847e8579c3dfc034cbd8540c1293d971,True,11301020109-0
公路局東區養護工程分局,2024/01/02,道路施工,09:07:00,,(中橫公路)-台８線,24.261595,2024-01-02 09:27:52.76,120.82268,"雙向在178.6公里到197.8公里之間台8線179K+500(溪畔路段)災害路段搶修工程，於113年1月2日至1月31日止，每日08:30至17:00，搶修期間每日放行5次，請用路人行經施工路段配合現場交管措施耐心停等或小心通行。(假日施工)
<br>管制路段：台8線178K+600~179K+800(溪畔水壩至白沙2橋東端)管制點
<br>放行時段：每日10:00、11:30~12:30、14:00、15:30、17:00至翌日08:30",E,雙向,2024/01/02-09:07:00,9c7e469b408be7ee657ed0578bc9771f,True,11301020110-0
公路局東區養護工程分局,2024/01/02,道路施工,09:07:00,,(中橫公路)-台８線,24.261595,2024-01-02 10:58:01.563,120.82268,"雙向在178.6公里到179.8公里之間台8線179K+500(溪畔路段)災害路段搶修工程，於113年1月2日至1月31日止，每日08:30至17:00，搶修期間每日放行5次，請用路人行經施工路段配合現場交管措施耐心停等或小心通行。(假日施工)
<br>管制路段：台8線178K+600~179K+800(溪畔水壩至白沙2橋東端)管制點
<br>放行時段：每日10:00、11:30~12:30、14:00、15:30、17:00至翌日08:30",E,雙向,2024/01/02-09:07:00,e8163bb999cb13e24854339133cee94a,True,11301020110-0
公路局南區養護工程分局,2024/01/02,道路施工,11:13:00,,(台北楓港)-台９線,22.644295,2024-01-02 11:15:48.7,121.01795,南下在398.65公里到400.15公里之間台9線南下398K+650到400K+150(多良路段)，經常性災害緊急修復工程，施工期間封閉南下車道，調撥北上內側車道供南下車道正常通行，施工時間自113年1月2日11時15分起至2月9日12時止，請用路人行經該路段小心駕駛。,E,南下,2024/01/02-11:13:00,ae129d8ef975a22e49a119b56cb403b8,True,11301020149-0
公路局南區養護工程分局,2024/01/02,道路施工,11:13:00,,(台北楓港)-台９線,22.644295,2024-01-02 11:27:41.05,121.01795,南下在398.65公里到400.15公里之間台9線南下398K+650到400K+150(多良路段)，經常性災害緊急修復工程，施工期間封閉南下車道，調撥北上內側車道供南下車道正常通行，施工時間自113年1月2日11時15分起至2月8日12時止，請用路人行經該路段小心駕駛。,E,南下,2024/01/02-11:13:00,e3e3a53472964931a7a202ded22306ba,True,11301020149-0
公路局東區養護工程分局,2024/01/02,道路施工,12:24:00,,蘇澳大清水-台９丁,24.325895,2024-01-02 12:25:19.903,121.74647,雙向在52.4公里台9丁線52K+400(澳花隧道南口)辦理剛性路面施工，於1月3日至1月31日進行全天候單線雙向管制，先封閉南下施作，完成後換封閉北上施作，請用路人配合現場臨時號誌及交管人員指揮通行。,E,雙向,2024/01/02-12:24:00,11bf1faf2b2b24bb51cd7352a1c951e2,True,11301020161-0
